"Pass","Start B2","End B2","Start B6","End B6","Start B4","End B4","Start B5","End B5","Start B3","End B3","Start B1","End B1","Start C12","End C12","Start C9","End C9","Start C11","End C11","Start C13","End C13","Start C10","End C10","Start C234","End C234","Start C56","End C56","Start C1","End C1","Start K1","End K1","Start C78","End C78","Start C14","End C14","Start K2","End K2","Start K7","End K7","Start K6","End K6","Start K8","End K8","Start K4","End K4","Start K3","End K3","Start K5","End K5","Start S6","End S6","Start S5","End S5","Start S4","End S4","Start S7","End S7","Start S3","End S3","Start S8","End S8","Start S1.1","End S1.1","Start S0","End S0","Start S2.2","End S2.2","Start S2.1","End S2.1","Start S1.2","End S1.2","Start Z6","End Z6","Start Z2","End Z2","Start Z4","End Z4","Start Z7","End Z7","Start Z5","End Z5","Start Z3","End Z3","Start Z1","End Z1",
281400,-1387.05,-857.015,-809.253,-381.494,-1046.76,-759.463,-809.878,-729.9,-1127.59,-883.095,-1316.64,-1046.75,-2894.48,-2837.81,-3116.59,-2975.72,-3048.85,-2776.6,-2611.33,-2441.6,-3107.47,-2877.07,-3362.5,-3329.91,-3203.87,-3184.23,-3418.94,-3353.72,-2673.97,-2081.18,-3377.12,-2891.16,-2567.03,-2431.01,-2302.53,-2104.92,-1592.87,-1332.67,-1693.35,-1466.27,-1454.65,-1252.56,-2057.09,-1741.9,-2207.24,-1812.19,-1863.88,-1465.66,-6166.09,-6022.18,-7077.67,-6245.93,-8042.88,-6897.94,-6465.78,-4322.51,-10835.2,-7485.72,-5756.75,-4395.62,-14401.9,-11751.2,-15069.7,-12899.1,-11829.3,-9191.06,-11557.7,-10589.4,-12423.3,-10476.3,-4097.78,-3473.68,-4910.16,-3943.77,-4372.6,-3568.14,-3716.37,-3453.29,-4111.86,-3513.88,-4497.09,-4029.17,-5538.66,-4293.71,
281500,-1344.62,-848.66,-820.352,-377.549,-1046.76,-759.463,-809.878,-730.285,-1127.9,-887.995,-1316.64,-1046.75,-2894.48,-2837.81,-3116.59,-2972.95,-3048.85,-2776.6,-2609.05,-2439.32,-3126.17,-2877.07,-3362.5,-3335.27,-3206.98,-3176.8,-3444.73,-3330.91,-2642.45,-2086.01,-3386.83,-2992.88,-2549.29,-2407.97,-2302.53,-2104.92,-1603.83,-1332.67,-1727.63,-1469.73,-1452.67,-1235.76,-1993.71,-1741.9,-2215.4,-1812.08,-1863.88,-1467.86,-6140.95,-6025.17,-7077.56,-6246.87,-8041.72,-6897.94,-6468.2,-4229.19,-10835.5,-7513.96,-5756.75,-4398.19,-14467.8,-11738,-15121.9,-13245.7,-11817.8,-8986.39,-11557.7,-10589.4,-12411.1,-10476.3,-4108.46,-3438.55,-4910.16,-3916.55,-4368.57,-3615.33,-3718.82,-3455.17,-4155.69,-3513.88,-4491.44,-4028.62,-5556.49,-4293.71,
281600,-1346.5,-848.66,-820.352,-379.602,-1046.73,-759.463,-809.878,-730.285,-1127.76,-887.995,-1316.64,-1046.75,-2894.48,-2839,-3117.61,-2972.95,-3052.22,-2763.15,-2609.05,-2437.66,-3134.14,-2876.38,-3362.5,-3332.05,-3207.3,-3176.8,-3468.02,-3340.63,-2642.45,-2096.11,-3384.52,-2966.18,-2559.06,-2419.76,-2302.52,-2104.91,-1601.03,-1338.26,-1694.4,-1470.94,-1453.02,-1235.76,-2020.87,-1738.16,-2204.23,-1825.21,-1866.69,-1467.86,-6132.92,-6039.23,-7077.76,-6304.59,-8040.44,-6897.94,-6431.3,-4380.16,-10835.5,-7464.77,-5763.91,-4413.83,-14467.8,-11867.2,-15503.9,-13022.3,-11803,-9099.69,-11562,-10589.4,-12423.8,-10492.5,-4108.46,-3465.47,-4871.33,-3907.52,-4382.1,-3625.4,-3664.72,-3455.17,-4155.4,-3502.86,-4481.03,-4028.87,-5556.49,-4293.71,
281700,-1349.07,-876.789,-807.234,-380.833,-1046.73,-759.463,-809.878,-730.285,-1134.86,-887.995,-1316.64,-1053.45,-2893.35,-2839,-3117.5,-2972.95,-3088.66,-2751.68,-2608.85,-2436.82,-3131.82,-2876.38,-3362.85,-3332.4,-3203.84,-3176.8,-3446.82,-3365.88,-2653.66,-1983.45,-3410.45,-3008.37,-2559.72,-2415.1,-2309.98,-2110.45,-1604.59,-1321,-1698.1,-1470.94,-1453.02,-1237,-2020.87,-1738.16,-2204.23,-1770.92,-1866.69,-1467.86,-6155.17,-6031.89,-7161.74,-6273.18,-8056.86,-6848.92,-6451.47,-4469.62,-10835.5,-7447.46,-5763.91,-4338.61,-14464.5,-11967,-15089.6,-13522.1,-11763.5,-9176.1,-11557.5,-10584.9,-12370.4,-10452,-4113.4,-3477.72,-4904.28,-3852.65,-4382.85,-3645.04,-3664.72,-3447.6,-4192.13,-3470.95,-4479.42,-4028.87,-5556.49,-4293.71,
281800,-1380.38,-874.333,-802.582,-370.552,-1066.39,-763.807,-809.878,-730.285,-1137.6,-887.995,-1320.06,-1053.45,-2893.35,-2839,-3117.5,-2985.61,-3091.97,-2746.65,-2610.59,-2436.82,-3131.82,-2866.54,-3358.11,-3328.3,-3203.84,-3176.8,-3496.63,-3354.11,-2658.33,-2069.94,-3458.96,-2966.12,-2559.72,-2422.78,-2309.98,-2120.43,-1591.93,-1321.97,-1713.48,-1467.16,-1453.02,-1237,-1981.16,-1738.16,-2207.2,-1770.9,-1866.69,-1465,-6283.71,-6009.89,-7212.39,-6259.07,-8056.86,-6848.92,-6459.89,-4449.4,-10835.5,-7412.63,-5747.9,-4338.61,-14464.5,-11967,-15153.1,-13229.9,-11869.1,-9182.02,-11557.5,-10584.9,-12485,-10451.7,-4129.33,-3426.52,-4899.18,-3803.65,-4357.47,-3632.18,-3659.9,-3434.95,-4192.13,-3502.38,-4478.03,-4035.6,-5556.49,-4293.71,
281900,-1383.66,-875.346,-803.139,-376.063,-1089.25,-763.807,-813.989,-730.285,-1157.32,-887.995,-1331.58,-1053.45,-2893.35,-2839,-3117.5,-2985.61,-3088.72,-2751.08,-2612.33,-2436.82,-3131.82,-2850.9,-3361.15,-3328.3,-3198.48,-3113.43,-3552.36,-3253.88,-2646.31,-2081.8,-3402.01,-2962.11,-2556.78,-2445.15,-2310.98,-2105.65,-1591.93,-1289.24,-1709.88,-1484.16,-1454.17,-1227.09,-1996.28,-1751.73,-2193.05,-1768.11,-1872.07,-1481.47,-6252.17,-6000.02,-7122.04,-6248.43,-8104.39,-6826.97,-6455.52,-4478.77,-10902.8,-7412.63,-5744.89,-4327.76,-14463.9,-11967,-15214.4,-13134.1,-11809.3,-9164.5,-11557.5,-10584.9,-12438.1,-10400.5,-4108.08,-3437.76,-4942.74,-3828.75,-4452.52,-3555.55,-3657.2,-3443.89,-4192.13,-3549.31,-4505.05,-4036.99,-5556.49,-4298.02,
282000,-1406.55,-864.518,-819.007,-378.06,-1087.53,-763.807,-813.989,-730.285,-1164.64,-887.995,-1315.41,-1053.45,-2893.35,-2839,-3117.04,-2985.61,-3092.64,-2749.71,-2616.94,-2436.82,-3131.69,-2850.77,-3361.15,-3328.3,-3198.48,-3093.77,-3497.76,-3314.24,-2656.51,-2084.08,-3408.19,-2995.97,-2590.6,-2427.96,-2304.74,-2105.65,-1591.93,-1289.24,-1680.22,-1480.3,-1463.48,-1219.29,-2020.49,-1755.61,-2176.9,-1783.88,-1874.8,-1482.96,-6199.7,-5994.96,-7228,-6260.78,-8096.73,-6826.97,-6434.12,-4386.99,-10824.2,-7447.61,-5740.37,-4327.76,-14447.1,-11965.4,-15155.4,-13301.8,-11811.3,-9124.12,-11557.5,-10603.6,-12506.7,-10511.3,-4091.69,-3448.99,-4967.29,-3822.77,-4393.55,-3554.58,-3685.4,-3443.89,-4150.94,-3551.66,-4504.08,-4036.99,-5514.55,-4298.02,
282100,-1394.61,-854.849,-804.878,-378.06,-1087.53,-763.807,-813.989,-730.285,-1168.3,-887.995,-1315.41,-1052.21,-2893.35,-2839,-3119.82,-2989.11,-3099.68,-2748.04,-2621.3,-2439.42,-3159.79,-2861.78,-3361.15,-3328.3,-3205.3,-3200.8,-3415.39,-3345.94,-2697.83,-2071.59,-3389.73,-2960.35,-2607.35,-2428.25,-2304.74,-2104.94,-1591.93,-1282.73,-1680.44,-1470.52,-1455.09,-1226.45,-1990.13,-1761.27,-2189.63,-1784.93,-1860.78,-1448.49,-6256.17,-5963.18,-7079.77,-6187.26,-8138.05,-6739.7,-6508.19,-4272.71,-10846,-7447.61,-5740.37,-4324.63,-14319.7,-11965.4,-15231.8,-13374.5,-11853.7,-9119.82,-11557.5,-10611.9,-12485.4,-10574.4,-4129.38,-3465.66,-4967.29,-3898.32,-4310.09,-3659.75,-3679.71,-3451.34,-4109.58,-3551.66,-4500.45,-4036.99,-5490.39,-4298.02,
282200,-1402.75,-854.849,-812.122,-375.812,-1087.53,-763.807,-806.653,-730.285,-1170.09,-887.843,-1315.41,-1052.21,-2893.35,-2839,-3120.39,-2989.11,-3099.47,-2741.81,-2621.3,-2439.42,-3159.79,-2861.78,-3364.7,-3329.25,-3205.3,-3190.37,-3415.39,-3345.94,-2626.94,-2071.59,-3385.99,-2936.52,-2608.83,-2353.18,-2304.74,-2104.94,-1591.93,-1282.73,-1680.9,-1441.68,-1455.09,-1226.45,-2014.22,-1774.05,-2180.12,-1791.36,-1852.07,-1450.32,-6183.73,-5961.2,-7135.34,-6294.66,-8241.29,-6752.07,-6449.35,-4398.92,-10846,-7445.05,-5738.09,-4277.66,-14467.8,-11885.7,-15080.1,-13092.4,-11819.5,-9143.73,-11557.5,-10611.9,-12476.8,-10574.4,-4193.23,-3465.66,-4892.23,-3914.56,-4474.59,-3633.97,-3674.35,-3451.34,-4106.04,-3551.66,-4500.45,-4036.99,-5490.39,-4298.02,
282300,-1390.81,-882.618,-802.214,-375.812,-1087.53,-763.807,-801.559,-725.191,-1170.09,-885.635,-1315.41,-1050.77,-2893.35,-2839,-3118.28,-2987,-3057.73,-2752.65,-2621.3,-2439.42,-3159.79,-2861.78,-3364.7,-3329.25,-3205.3,-3203.2,-3503.83,-3406.23,-2626.94,-2065.18,-3371.57,-2944.78,-2618.99,-2427.83,-2304.74,-2104.94,-1597.78,-1308.62,-1705.26,-1432.25,-1461.27,-1220.21,-1983.36,-1772.59,-2188.24,-1784.83,-1875.05,-1483,-6196.36,-5827.42,-7064.82,-6260.32,-8091.18,-6781.67,-6503.64,-4416.09,-10851,-7483.72,-5773.72,-4277.66,-14450.8,-11916.7,-15309.3,-12994.5,-11802.9,-9187.37,-11557.5,-10611.9,-12420.3,-10574.4,-4150.06,-3465.66,-4886.08,-3915.32,-4592.56,-3590.67,-3666.51,-3451.34,-4106.04,-3528.38,-4521.41,-4044.36,-5490.39,-4300.29,
282400,-1359.42,-851.283,-804.584,-377.883,-1076.94,-762.577,-804.955,-729.542,-1168.34,-886.529,-1318.03,-1050.77,-2893.35,-2839,-3118.28,-2987,-3053.69,-2751.71,-2619.62,-2439.42,-3164.3,-2861.78,-3360.87,-3339.22,-3220.92,-3203.2,-3675.89,-3249.29,-2657.06,-2120.36,-3371.57,-2994.59,-2600.5,-2432.31,-2302.5,-2106.53,-1597.78,-1313.01,-1681.53,-1439.29,-1461.27,-1217.05,-1963.71,-1801.72,-2188.24,-1784.83,-1881.74,-1476.34,-6196.36,-5995.38,-7115.94,-6277.4,-8093.94,-6909.03,-6449.59,-4421.44,-10851,-7483.72,-5773.72,-4289.73,-14450.8,-11925.4,-15169,-13333,-11802.9,-9122.76,-11558.3,-10611.9,-12425,-10562.1,-4145.07,-3423.87,-4860.75,-3900.83,-4419.9,-3548.77,-3666.51,-3451.34,-4129.34,-3529.33,-4477.52,-4044.36,-5490.39,-4300.29,
282500,-1358.84,-850.711,-804.584,-377.883,-1077.28,-762.922,-804.955,-729.542,-1168.34,-895.339,-1318.03,-1055.39,-2893.35,-2839,-3124.6,-2993.32,-3088.45,-2751.71,-2623.73,-2439.42,-3177.18,-2870.11,-3360.87,-3341.47,-3220.92,-3203.2,-3481.94,-3313.05,-2657.06,-2111.21,-3384.59,-3004.34,-2656.1,-2421.17,-2302.5,-2106.53,-1597.78,-1353.83,-1670.7,-1437.93,-1453.78,-1221.67,-1965.15,-1800.71,-2191.05,-1786.74,-1864.35,-1477.41,-6209.62,-5995.47,-7054.64,-6308.91,-8089.89,-6909.03,-6450.8,-4464.01,-10851,-7478.99,-5813.03,-4279.27,-14476.7,-11958.5,-15135.8,-13298.2,-11754.7,-9179.45,-11558.3,-10611.9,-12425.1,-10509.5,-4101.57,-3440.35,-4870.39,-3853.18,-4401.07,-3477.17,-3676.54,-3447.18,-4129.34,-3531.54,-4485.06,-4044.36,-5490.39,-4243.46,
282600,-1364.26,-862.762,-811.564,-382.971,-1077.28,-762.922,-804.955,-729.542,-1143.4,-886.426,-1318.03,-1055.39,-2893.35,-2839,-3119.39,-2990.12,-3093.75,-2749.37,-2623.73,-2439.42,-3177.18,-2870.11,-3360.87,-3341.36,-3204.93,-3203.2,-3500.17,-3338.97,-2622.89,-2068.17,-3384.59,-3026.03,-2596.39,-2435.37,-2302.5,-2106.53,-1597.78,-1353.83,-1654.07,-1419.4,-1458.62,-1230.21,-1966.71,-1800.71,-2203.58,-1781.79,-1864.35,-1486.75,-6197.24,-6014.95,-7149.91,-6279.51,-8165.02,-6884.65,-6474.49,-4511.77,-10851,-7478.99,-5768.23,-4289.65,-14476.7,-12013.2,-15081.8,-13191.5,-11751.2,-9123.56,-11533.9,-10611.9,-12446.6,-10455.2,-4114.39,-3454.35,-4864.12,-3896.69,-4298.07,-3676.68,-3676.54,-3441.84,-4140.17,-3513.72,-4483.02,-4044.36,-5490.39,-4328.94,
282700,-1364.26,-866.74,-811.564,-382.971,-1073.17,-758.812,-804.203,-729.542,-1143.4,-886.426,-1319.13,-1053.28,-2893.35,-2839,-3119.39,-2993.24,-3096.11,-2749.37,-2624.89,-2439.42,-3177.18,-2869.13,-3360.87,-3341.36,-3231.54,-3203.2,-3489.56,-3338.56,-2622.89,-2047.9,-3404.7,-3028.04,-2596.76,-2394.92,-2302.5,-2106.53,-1597.78,-1365.38,-1702,-1428.95,-1458.62,-1226.83,-1944.03,-1804.45,-2208.71,-1781.79,-1870.44,-1486.75,-6205.21,-6046.17,-7099.89,-6250.21,-8207.07,-6889.39,-6524.8,-4377.21,-10851,-7460.1,-5778.49,-4291.33,-14441.5,-11973.3,-15202.7,-13079.3,-11790.8,-8871.95,-11533.9,-10611.9,-12446.6,-10479.4,-4124.12,-3454.35,-4933.8,-3911.39,-4513.55,-3685.53,-3676.89,-3441.84,-4142.79,-3516.98,-4451.3,-4041.94,-5490.39,-4328.94,
282800,-1383.52,-898.152,-811.564,-374.071,-1073.17,-758.812,-804.203,-729.542,-1159.58,-886.426,-1318.66,-1053.28,-2893.35,-2839,-3119.39,-2993.26,-3096.11,-2749.37,-2624.89,-2439.42,-3177.18,-2867.17,-3360.87,-3338.8,-3208.4,-3203.2,-3466.94,-3361.75,-2616.14,-2100.34,-3373.65,-3026.33,-2640.2,-2353.15,-2309.66,-2106.53,-1606.09,-1364.28,-1705.91,-1430.53,-1459.94,-1228.14,-1944.03,-1804.45,-2209.39,-1781.29,-1869.62,-1494.63,-6137.1,-6046.17,-7096.33,-6253.74,-8190.6,-6898.22,-6469.25,-4384.02,-10851,-7459.13,-5778.49,-4298.14,-14441.5,-11934,-15065.5,-13269.9,-11959.5,-9051.84,-11529.1,-10611.9,-12411,-10479.6,-4124.12,-3430.83,-4910.36,-3809.26,-4359.23,-3687.28,-3679.14,-3440.43,-4145.6,-3512.9,-4446.99,-4041.94,-5490.39,-4320.62,
282900,-1383.52,-898.152,-805.105,-383.308,-1076.71,-758.812,-804.203,-729.542,-1159.58,-886.426,-1317.87,-1054.41,-2893.35,-2839,-3121.62,-2995.49,-3096.11,-2715.64,-2624.89,-2439.42,-3187.24,-2874.6,-3360.87,-3339.8,-3208.4,-3175.19,-3465.39,-3355.02,-2641.63,-2123.78,-3373.65,-3015.85,-2614.32,-2402.16,-2324.48,-2109.88,-1606.09,-1365.23,-1666.21,-1420.59,-1459.05,-1228.14,-1927.92,-1807.69,-2202.02,-1774.25,-1869.62,-1494.63,-6137.67,-6035.07,-7143.36,-6226.95,-8190.6,-6898.22,-6607.98,-4275.31,-10853.9,-7502.81,-5778.49,-4298.91,-14380,-12023.2,-15361.4,-13124.6,-11853.9,-9159.27,-11529.1,-10611.9,-12405.8,-10490.8,-4124.2,-3463.08,-4939.1,-3797.77,-4396.29,-3470.37,-3682.23,-3411.63,-4135.92,-3505.35,-4440.54,-4035.48,-5485.81,-4320.62,
283000,-1382.27,-898.152,-808.857,-379.11,-1058.53,-758.812,-805.095,-724.934,-1159.58,-886.426,-1317.87,-1054.41,-2893.35,-2839,-3121.62,-2995.49,-3087.71,-2715.64,-2630.31,-2439.42,-3187.24,-2874.6,-3360.87,-3339.8,-3215.36,-3175.19,-3414.82,-3342.07,-2653.09,-2124.7,-3376.12,-3022.64,-2615.21,-2414.29,-2321.38,-2109.88,-1606.09,-1365.23,-1689.96,-1457.63,-1469.49,-1229.79,-1927.92,-1807.69,-2203.92,-1779.73,-1871.03,-1502.02,-6144.32,-6036.86,-7061.33,-6313.26,-8144.81,-6903.6,-6550.86,-4341.98,-10856,-7504.88,-5796.77,-4311.57,-14507.1,-12008,-15194.7,-12506.8,-11769.3,-9034.44,-11563.9,-10611.9,-12414.2,-10490.8,-4132.9,-3473.17,-4983.21,-3754.74,-4401.78,-3685.44,-3674.44,-3432.8,-4140.71,-3510.83,-4440.54,-4027.86,-5485.81,-4320.62,
283100,-1383.37,-895.206,-799.785,-379.11,-1055.29,-758.812,-805.095,-725.302,-1177.52,-893.39,-1317.87,-1054.41,-2893.35,-2839,-3121.01,-2995.49,-3098.35,-2736.78,-2630.31,-2439.99,-3187.24,-2874.6,-3361.36,-3339.8,-3215.36,-3200.86,-3410.66,-3325.41,-2689.48,-2118.95,-3381.34,-3005.43,-2560.57,-2431.83,-2308.4,-2109.88,-1606.09,-1361.15,-1684.34,-1436.54,-1469.49,-1234.37,-1927.92,-1813.14,-2203.25,-1753.51,-1871.03,-1502.02,-6138.82,-6037.08,-7064.33,-6248.83,-8133.78,-6886.84,-6466.84,-4452.74,-10856,-7504.88,-5804.56,-4315.62,-14358,-12028.9,-15165.2,-12783.5,-11795.7,-9191.05,-11554.5,-10611.9,-12341.2,-10483.1,-4132.9,-3473.17,-4983.21,-3853.53,-4324.77,-3647.36,-3662.78,-3432.8,-4144.46,-3497.43,-4440.74,-4030.33,-5485.81,-4320.62,
283200,-1371.43,-895.206,-806.327,-383.508,-1055.29,-758.812,-805.36,-725.302,-1177.52,-893.39,-1322.88,-1054.41,-2893.35,-2839,-3119.26,-2995.49,-3098.35,-2736.78,-2629.45,-2439.99,-3196.77,-2874.6,-3354.42,-3340.83,-3212.36,-3197.86,-3492.62,-3355.43,-2627.36,-2091.84,-3375.43,-3005.43,-2602.9,-2431.83,-2325.9,-2109.88,-1606.09,-1361.15,-1690.9,-1430.54,-1469.35,-1250.39,-1927.92,-1813.14,-2203.25,-1770.83,-1857.73,-1496.3,-6138.82,-6032.41,-7093,-6094.09,-8197.22,-6865.51,-6500.76,-4408.53,-10862,-7480.88,-5783.68,-4289.41,-14358,-11982.2,-15279.8,-12525.4,-11799.9,-9087.23,-11549.2,-10611.9,-12328.1,-10453.6,-4166.91,-3421.59,-5002.1,-3859.76,-4449.66,-3617.38,-3662.78,-3432.8,-4147.43,-3498.77,-4453.1,-4029.91,-5485.81,-4320.62,
283300,-1370.89,-892.22,-806.327,-382.435,-1055.29,-756.125,-805.36,-725.302,-1152.02,-886.848,-1324.5,-1054.41,-2898.51,-2839,-3118.78,-3004.16,-3094.67,-2691.04,-2629.45,-2439.99,-3196.77,-2874.01,-3354.42,-3340.83,-3212.36,-3197.86,-3460.45,-3349.65,-2657.57,-2016,-3375.21,-3001.22,-2602.9,-2369.48,-2325.9,-2109.88,-1606.09,-1361.15,-1672.46,-1433.67,-1471.09,-1246.18,-1927.92,-1834.81,-2221.34,-1770.83,-1857.73,-1496.28,-6126.18,-6034.57,-7146.26,-6138,-8154.2,-6865.51,-6446.97,-4420.23,-10862,-7496,-5770.95,-4283.46,-14357.6,-11982.2,-15199.9,-12512.4,-11836.4,-8943.24,-11549.7,-10611.9,-12313.5,-10461,-4172.03,-3404.74,-4883.87,-3812.47,-4453.8,-3514.16,-3671.98,-3438.12,-4183.3,-3477.21,-4466.36,-4029.91,-5485.81,-4320.62,
283400,-1370.89,-892.22,-818.23,-371.731,-1055.29,-756.125,-801.967,-725.302,-1151.53,-886.848,-1324.5,-1054.19,-2898.51,-2839,-3118.78,-3004.16,-3088.65,-2690.32,-2629.45,-2440.68,-3196.77,-2874.01,-3352.98,-3340.83,-3340.48,-3323.84,-3530.78,-3354.27,-2685.45,-2037.85,-3375.1,-2996.3,-2623.66,-2403.13,-2325.9,-2109.88,-1606.09,-1361.45,-1685.84,-1414.09,-1485.72,-1238.35,-1967.73,-1835.44,-2220.99,-1777.39,-1857.73,-1495.13,-6127.17,-6044.75,-7141.27,-6291.34,-8042.52,-6784.04,-6452.81,-4287.35,-10834.6,-7496,-5770.95,-4249.62,-14357.6,-11982.2,-15118.5,-13358.9,-11858.6,-9119.32,-11572.4,-10597.8,-12253.9,-10500,-4210.88,-3426.96,-4878.63,-3935.11,-4472.65,-3573.9,-3678.96,-3438.6,-4162.41,-3473.76,-4469.04,-4016.55,-5485.81,-4320.62,
283500,-1370.89,-863.387,-804.307,-367.553,-1055.29,-756.125,-801.967,-725.302,-1151.53,-886.848,-1324.5,-1054.19,-2898.51,-2835.42,-3118.78,-3007.13,-3088.65,-2700.83,-2629.45,-2440.68,-3140.28,-2862.22,-3359.76,-3339.49,-3340.48,-3325.9,-3468.06,-3356.2,-2662.1,-2057.44,-3378.11,-2997.54,-2630.2,-2367.44,-2325.9,-2123.19,-1613.03,-1361.45,-1688.67,-1414.09,-1472.41,-1238.35,-1961.93,-1819.25,-2235.21,-1777.39,-1860.57,-1495.13,-6199.84,-6023.72,-7070.1,-6237.03,-8042.52,-6834.59,-6558.54,-4345.69,-10834.6,-7513.63,-5791.06,-4234.61,-14412,-11969.6,-15317.3,-13201.6,-12043.1,-8891.1,-11577.1,-10577.9,-12253.9,-10506,-4194.89,-3449.54,-4864.19,-3874.14,-4326.96,-3658.6,-3680.84,-3423.3,-4102.64,-3506.71,-4458.85,-4015.09,-5485.81,-4327.15,
283600,-1397.71,-799.309,-818.218,-367.553,-1059.06,-756.125,-801.967,-726.117,-1160.47,-886.848,-1324.5,-1054.19,-2898.51,-2835.42,-3115.74,-3007.13,-3100,-2706.91,-2629.45,-2442.7,-3143.03,-2862.22,-3360.59,-3334.65,-3146.89,-3122.42,-3412.29,-3356.2,-2671.51,-2114.64,-3378.11,-3012.52,-2662.54,-2429.73,-2329.95,-2123.19,-1614.82,-1351.36,-1688.67,-1445.12,-1453.34,-1238.35,-1959.88,-1810.29,-2237.03,-1777.76,-1860.57,-1495.97,-6231.84,-6040.22,-6919.38,-6183.8,-8044.47,-6834.59,-6487.63,-4369.09,-10837,-7513.63,-5776.92,-4258.34,-14399.5,-11969.6,-15291.8,-13454.4,-11790.6,-9144.87,-11577.1,-10577.9,-12253.9,-10515.5,-4204.84,-3416.99,-4932.59,-3899.03,-4402.89,-3624.68,-3670.11,-3424.57,-4094.82,-3506.71,-4463.87,-4022.33,-5485.81,-4327.15,
283700,-1390.3,-840.748,-807.191,-360.848,-1062.33,-756.125,-801.967,-726.117,-1160.47,-881.593,-1324.5,-1055.47,-2898.51,-2835.51,-3115.74,-3007.13,-3106.11,-2666.3,-2629.45,-2442.7,-3142.46,-2858.93,-3353.59,-3326.07,-3350.5,-3326.03,-3505.93,-3460.54,-2647.12,-2112.32,-3379.04,-3014.84,-2648.51,-2407.78,-2325.27,-2123.19,-1614.82,-1351.36,-1692.62,-1453.72,-1455.71,-1235.95,-1949.32,-1773.09,-2258.08,-1767.84,-1860.57,-1488.28,-6256.87,-6038.15,-7028.78,-6288.04,-8044.47,-6834.59,-6444.31,-4349.55,-10840.2,-7463.11,-5776.92,-4275.65,-14480.6,-11969.6,-15070.8,-13227.9,-11915.8,-9143.74,-11577.1,-10577.9,-12274.7,-10487.6,-4227.39,-3470.74,-4988.46,-3897.31,-4399.03,-3668.83,-3692.42,-3421.97,-4088.88,-3503.93,-4460.21,-4014.45,-5488.88,-4330.22,
283800,-1387.83,-842.177,-807.191,-368.483,-1079.9,-756.125,-801.153,-726.117,-1178.75,-871.987,-1324.5,-1055.47,-2898.51,-2841.86,-3115.74,-3007.13,-3118.82,-2672.03,-2629.45,-2442.7,-3136.71,-2853.18,-3356.25,-3326.07,-3206.64,-3189.57,-3511.1,-3462.79,-2641.31,-2108.57,-3375.44,-2981.8,-2613.11,-2399.43,-2325.27,-2123.19,-1614.82,-1353.92,-1692.23,-1484.92,-1457.78,-1250.43,-1947.81,-1776.44,-2249.11,-1776.62,-1863.58,-1502.08,-6308.02,-6041.76,-7111.34,-6288.9,-8044.47,-6925.22,-6429.72,-4278.17,-10847.4,-7466.35,-5776.92,-4276.48,-14345.7,-11999,-15109.3,-13227.9,-11846.2,-9190.33,-11566,-10577.9,-12274.7,-10487.6,-4200.22,-3470.74,-4845.71,-3925.27,-4411.27,-3644.24,-3696.68,-3421.97,-4088.88,-3529.76,-4460.21,-4015.51,-5488.88,-4317,
283900,-1376.2,-878.953,-828.022,-368.483,-1079.26,-756.125,-801.153,-724.646,-1164.49,-874.103,-1324.5,-1055.47,-2891.35,-2841.86,-3115.74,-3007.13,-3098.57,-2672.03,-2629.45,-2442.7,-3147.36,-2852,-3356.25,-3354.33,-3224.61,-3189.8,-3513.32,-3459.12,-2655.87,-2105.42,-3368.7,-3000.68,-2596.34,-2402.41,-2325.27,-2123.19,-1614.82,-1358.45,-1696.22,-1484.92,-1457.78,-1250.43,-1960.97,-1755.92,-2211.21,-1776.62,-1857.97,-1491.96,-6253.67,-6021.9,-7054.73,-6247.2,-8059.69,-6853.15,-6465,-4420.23,-10847.4,-7455.12,-5786.75,-4228.16,-14345.7,-12014.8,-15320.1,-12801.7,-11689.9,-9175.32,-11566,-10577.9,-12274.7,-10493.4,-4196.8,-3455.24,-4892.96,-3886.08,-4462.9,-3630.86,-3725.11,-3414.43,-4116.84,-3532.15,-4460.21,-4003.83,-5488.88,-4317,
284000,-1376.2,-889.993,-797.652,-368.483,-1090.5,-751.405,-801.153,-724.646,-1172.18,-844.678,-1325.99,-1049.87,-2891.35,-2841.86,-3119.93,-3010.52,-3096.63,-2686.04,-2629.45,-2446.37,-3140,-2852,-3356.25,-3350.25,-3228.04,-3193.23,-3417.55,-3359.55,-2615.6,-2091.76,-3429.71,-2924.42,-2562.59,-2391.62,-2326.62,-2126.1,-1614.8,-1355.63,-1689.49,-1484.72,-1461.42,-1259.34,-1970.01,-1787.83,-2207.65,-1804.5,-1845.88,-1486.13,-6171.81,-5984.22,-7031.89,-6213.49,-8066.12,-6853.15,-6482.81,-4422.17,-10847.4,-7455.12,-5760.11,-4225.32,-14345.7,-11922.7,-15175.5,-13184,-11750.8,-9146.67,-11561.8,-10577.9,-12272.3,-10493.4,-4225.98,-3357.5,-4890.36,-3935.34,-4496.41,-3587.76,-3671.82,-3405.33,-4116.84,-3532.15,-4497.86,-3990.41,-5488.88,-4317,
